REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,SEA1D,DEMAGRDSL,DSL,2020,2.2545454499999997
REGION1,SEA1D,DEMAGRDSL,DSL,2021,2.3663637
REGION1,SEA1D,DEMAGRDSL,DSL,2022,2.46469695
REGION1,SEA1D,DEMAGRDSL,DSL,2023,2.5230303
REGION1,SEA1D,DEMAGRDSL,DSL,2024,2.66575755
REGION1,SEA1D,DEMAGRDSL,DSL,2025,2.7486363000000003
REGION1,SEA1D,DEMAGRDSL,DSL,2026,2.8433334
REGION1,SEA1D,DEMAGRDSL,DSL,2027,2.9439394500000002
REGION1,SEA1D,DEMAGRDSL,DSL,2028,3.0507576000000003
REGION1,SEA1D,DEMAGRDSL,DSL,2029,3.13999995
REGION1,SEA1D,DEMAGRDSL,DSL,2030,3.2424242999999997
REGION1,SEA1D,DEMAGRDSL,DSL,2031,3.3424241999999995
REGION1,SEA1D,DEMAGRDSL,DSL,2032,3.4404546000000003
REGION1,SEA1D,DEMAGRDSL,DSL,2033,3.5377272
REGION1,SEA1D,DEMAGRDSL,DSL,2034,3.6386363999999998
REGION1,SEA1D,DEMAGRDSL,DSL,2035,3.7366666499999996
REGION1,SEA1D,DEMAGRDSL,DSL,2036,3.83530305
REGION1,SEA1D,DEMAGRDSL,DSL,2037,3.93424245
REGION1,SEA1D,DEMAGRDSL,DSL,2038,4.03348485
REGION1,SEA1D,DEMAGRDSL,DSL,2039,4.13181825
REGION1,SEA1D,DEMAGRDSL,DSL,2040,4.23090915
REGION1,SEA1D,DEMAGRDSL,DSL,2041,4.3296969
REGION1,SEA1D,DEMAGRDSL,DSL,2042,4.4284848
REGION1,SEA1D,DEMAGRDSL,DSL,2043,4.5272727
REGION1,SEA1D,DEMAGRDSL,DSL,2044,4.6262121
REGION1,SEA1D,DEMAGRDSL,DSL,2045,4.725
REGION1,SEA1D,DEMAGRDSL,DSL,2046,4.8237879
REGION1,SEA1D,DEMAGRDSL,DSL,2047,4.9227273
REGION1,SEA1D,DEMAGRDSL,DSL,2048,5.0215152
REGION1,SEA1D,DEMAGRDSL,DSL,2049,5.1203031
REGION1,SEA1D,DEMAGRDSL,DSL,2050,5.21924235
REGION1,SEA1D,DEMAGRELCB02,ELCB02,2033,2.02280325e-09
REGION1,SEA1D,DEMAGRELCB02,ELCB02,2042,-3.3175989e-09
REGION1,SEA1D,DEMAGRELCB02,ELCB02,2049,2.3827159499999998e-09
REGION1,SEA1D,DEMAGRELCB02,ELCB02,2050,-3.6244856999999996e-09
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2033,2.02280532855e-09
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2037,-7.489011445499999e-10
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2040,-1.2013213333499999e-09
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2042,-3.3175990289999993e-09
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2044,5.9615752425e-10
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2045,1.25984257965e-10
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2046,-3.5463064995e-10
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2047,-8.320797953999999e-10
REGION1,SEA1D,DEMAGRGWTBC1,AGRELCB02,2049,2.3827159211999994e-09
